id,tastesgood,caffeine,ritual,laxative,other,selection_ct
rl07vR,1,0,1,0,0,2
PA2K5d,1,1,1,0,0,3
LdElkp,1,1,1,1,0,4
xd0KYG,1,1,1,0,0,3
zK0lA1,1,1,0,0,0,2
VZ9gJa,1,1,0,0,0,2
pL0a6b,1,1,1,0,0,3
DVXQWR,1,0,0,0,0,1
LdEljG,1,1,0,0,0,2
xd0KbG,1,0,0,0,0,1
DVXQrl,,,,,,0
vN0ojg,,,,,,0
9d6Vk4,1,1,0,0,0,2
pL0apZ,1,1,1,0,0,3
rl077p,1,1,0,0,0,2
WAeyxR,1,0,0,0,0,1
BGLM4e,,,,,,0
GroWMQ,1,1,0,0,0,2
aBjVYE,0,1,1,0,0,2
KMPbbz,1,1,1,1,0,4
dYZr5V,1,0,1,0,0,2
421e7X,,,,,,0
yl0L7g,1,1,0,0,0,2
1rbq9p,,,,,,0
eBNkMk,1,0,0,0,0,1
YZo82z,1,1,1,0,0,3
YZoN0J,1,1,1,0,0,3
0EbX29,1,1,1,0,0,3
24bQXD,1,1,1,0,0,3
bl2bV6,1,1,0,0,0,2
7dJ62P,1,1,1,0,0,3
RzZE4J,,,,,,0
DVXgkZ,1,1,0,0,0,2
PA2VO5,1,1,1,0,0,3
24bQeL,1,0,1,0,0,2
YZo8eB,1,0,0,0,0,1
6d1adB,1,1,1,1,0,4
J2V52d,1,1,0,0,0,2
XeRXyj,1,1,0,0,0,2
421eNB,0,1,1,0,0,2
VZ92Pg,1,1,1,0,0,3
yl0Vvp,1,1,0,1,0,3
J2V5bo,,,,,,0
QAxPXX,1,1,1,0,0,3
dYZBzr,1,1,1,0,0,3
aBj7lZ,1,0,0,0,0,1
dYZBeq,1,1,1,1,0,4
PA2VP1,1,0,0,0,0,1
qbY0XG,1,1,1,1,0,4
7dJ6OZ,1,0,0,0,0,1
rl0zbN,1,1,1,0,0,3
jB01jR,1,1,0,0,0,2
8dJ7Bx,1,0,0,0,0,1
bl2bP2,1,1,0,0,0,2
zK0PpE,,,,,,0
YZoL0N,,,,,,0
xd0erk,,,,,,0
WAev9L,1,0,0,0,0,1
OAjWlM,1,0,0,0,0,1
yl0W28,,,,,,0
421gB5,1,1,1,0,0,3
XeRKeY,,,,,,0
6d1XeN,,,,,,0
NA4epN,1,0,1,0,0,2
jB0OZ1,1,1,0,0,0,2
RzZ70j,1,1,1,1,0,4
dYZ5bD,1,0,1,0,0,2
LdERNp,1,1,0,0,0,2
aBj8rq,,,,,,0
vN0QGX,1,0,1,0,0,2
PA2VKd,1,0,1,1,0,3
421g1O,,,,,,0
VZ9k9a,1,1,0,0,0,2
6d1XRP,1,1,0,0,0,2
ZdGpev,1,0,1,0,0,2
g5QRJ1,1,1,1,0,0,3
0EbpD0,1,1,1,1,0,4
421ga5,1,1,1,1,0,4
0EbpkQ,1,1,1,1,0,4
EPB4JX,1,1,1,0,0,3
KMPqxg,1,0,1,0,0,2
VZ92pM,1,1,1,1,0,4
QAx6zA,1,1,1,0,0,3
ZdGpJo,1,1,0,0,0,2
24bMRg,1,1,1,0,0,3
EPB4Pr,1,1,1,1,0,4
yl0Wkd,1,0,0,0,0,1
dYZ5VV,1,1,0,1,0,3
7dJ852,1,0,0,0,0,1
VZ9ky6,1,0,0,0,0,1
zK0a8M,,,,,,0
0EbpWj,1,0,1,0,0,2
yl0W8X,1,1,0,0,0,2
PA2aJe,0,0,1,0,0,1
5dly0Z,1,1,0,0,0,2
VZ9kRv,0,1,0,0,0,1
ZdGpqy,1,0,0,0,0,1
rl0zKv,0,1,1,0,0,2
24bM69,1,1,1,0,0,3
24bMXM,1,0,0,0,0,1
ZdGpAe,,,,,,0
24bMBM,1,1,1,0,0,3
24bMKD,1,1,0,0,0,2
eBNdrx,1,1,1,0,1,4
5dlyld,1,0,0,0,0,1
6d1XAe,,,,,,0
rl0XqM,1,0,1,0,0,2
Al6V2y,1,1,1,0,0,3
0EbpQP,1,1,1,1,0,4
ZdG06a,1,1,1,0,0,3
EPB2aL,1,0,1,0,0,2
bl2BVe,1,1,1,0,0,3
XeRVlO,1,1,1,0,0,3
OAjpDK,,,,,,0
KMP7lD,,,,,,0
RzZXGp,1,1,1,0,0,3
dYZLxV,1,1,1,0,0,3
NA4KXN,1,0,1,0,0,2
5dl6vZ,,,,,,0
kY0DK1,,,,,,0
LdEAbJ,1,1,0,0,0,2
jB0dQ1,1,1,1,0,0,3
24bqre,1,0,0,0,0,1
LdEAEv,1,1,0,0,0,2
jB0d5a,,,,,,0
EPBjLB,1,1,0,0,0,2
xd0kZv,1,1,0,0,1,3
421WvY,1,0,1,0,0,2
J2VaJR,1,0,0,0,0,1
xd0kly,1,1,0,0,0,2
aBjb9E,1,1,1,0,1,4
24bqRp,1,0,0,0,0,1
RzZXbd,1,0,0,0,0,1
dYZLJV,1,0,1,0,0,2
ZdG4ya,1,1,1,1,0,4
RzZX9K,1,1,1,1,0,4
24bqlL,1,1,1,0,0,3
BGLOW1,1,0,1,0,0,2
421W6r,1,0,1,0,0,2
OA81Q7,,,,,,0
kY0D2o,1,0,0,0,0,1
qbYx9g,1,0,0,0,0,1
WAl9Oj,,,,,,0
XeOlxj,1,1,0,0,0,2
pL0jMZ,1,1,1,0,0,3
Rz8KDl,1,0,0,0,0,1
AlWPBB,1,1,1,1,0,4
blNVVL,1,1,1,0,0,3
xd9xaJ,1,1,1,0,0,3
5dEKdb,1,1,1,1,0,4
MA8KaY,1,1,1,0,0,3
WAeGGN,1,1,1,1,0,4
9d2GlK,1,0,0,0,0,1
24O8PA,1,1,0,0,0,2
zKWXbR,,,,,,0
jBGDW1,1,0,0,0,0,1
VZoE4y,1,1,0,0,0,2
XeRVRg,1,0,0,0,0,1
yleZ08,1,0,0,0,0,1
VZoEby,1,1,1,0,0,3
g5WjNP,1,0,0,0,0,1
Rz8KZK,1,1,0,0,0,2
Ld51Vj,1,1,0,0,0,2
QA82OG,1,0,0,0,0,1
vNqjz0,1,1,0,0,0,2
vNqj6d,,,,,,0
J28KbJ,1,1,1,0,0,3
kYOaKo,1,1,1,0,0,3
blNVJE,1,1,1,0,0,3
1rGP7O,1,0,0,0,0,1
OA81vM,1,1,0,1,0,3
OA81RM,1,1,1,1,0,4
YZVD76,1,1,0,0,0,2
OA81MA,1,0,1,0,0,2
PA8jVx,1,1,0,0,0,2
zKWXB8,,,,,,0
MA8K0E,1,1,1,0,0,3
qbjZNG,1,1,1,0,0,3
42PXe5,1,1,0,0,0,2
8djo9k,1,1,0,1,0,3
xd9x9d,1,1,1,1,0,4
zKWXVZ,1,1,0,0,0,2
6dr82B,1,0,1,0,0,2
OA8Dag,1,1,0,0,0,2
5dEBbE,0,1,1,0,0,2
QA8KBk,,,,,,0
oAlbEx,,,,,,0
42PXVo,1,1,1,1,0,4
eB9qre,1,0,1,0,0,2
eB9qxo,,,,,,0
dYQWYA,1,1,1,0,0,3
g5WD9l,1,1,1,0,0,3
Ld51Zj,1,1,1,1,0,4
NA8pBb,,,,,,0
42P41o,1,1,0,0,0,2
AlW7Qe,,,,,,0
OA8DVY,,,,,,0
PA8dEQ,1,1,1,0,0,3
VZoLb6,0,0,0,0,1,1
aBZQA2,1,0,1,0,0,2
OA8Dka,1,1,0,0,0,2
g5WDkJ,1,0,1,1,0,3
oAlb5N,1,1,1,0,0,3
8dj16r,1,0,1,0,0,2
QA8KkY,1,1,1,0,0,3
rl2jYo,1,0,1,0,0,2
EP8kYr,0,0,1,0,0,1
ylePpg,1,0,0,0,0,1
GrYx7e,1,1,0,0,0,2
8dj1jk,1,0,1,0,0,2
6dr8pN,1,1,1,0,0,3
PA8dLV,1,1,0,0,0,2
DV04PZ,1,0,0,1,0,2
9d2qaV,1,1,0,0,0,2
PA8jy5,1,1,1,0,0,3
XeOxkY,1,0,0,0,0,1
AlW7kW,1,1,0,0,0,2
g5WDB1,1,1,1,0,0,3
VZoLrE,1,1,0,0,0,2
QA8Kgl,1,1,0,0,0,2
YZVjaW,1,1,1,0,0,3
24OEMb,1,0,0,0,0,1
Rz8GXv,1,1,0,0,0,2
vNqjL4,0,1,1,0,0,2
zKWxaE,1,0,1,0,1,3
aBZQ8y,0,0,0,0,1,1
NA8q7O,1,0,0,1,0,2
eB955Q,1,1,0,0,1,3
dYQb6K,1,1,0,0,0,2
aBZNLW,1,0,1,0,0,2
jBGe9E,1,1,1,0,0,3
rl2y5l,1,0,0,0,0,1
KM8plV,1,1,1,0,0,3
ZdP9R0,0,1,0,0,0,1
rl2DLl,1,1,0,0,0,2
aBZOZ9,1,1,1,0,0,3
pL4eJZ,1,0,0,0,0,1
42Pazo,1,0,0,0,0,1
9d2N4K,1,1,0,0,0,2
XeO52V,1,1,1,0,0,3
EP8qA2,1,0,0,0,0,1
EP8zro,1,0,0,0,0,1
AlWPgo,1,1,1,0,0,3
AlWrjN,1,0,1,0,0,2
aBZOvy,1,0,1,0,0,2
xd9xzr,1,0,0,0,0,1
VZopvE,1,1,1,0,0,3
eB9ZWo,0,0,0,0,1,1
24Ojye,1,1,0,0,0,2
8djNDz,1,1,0,1,0,3
eB95oJ,1,1,1,1,0,4
J281Po,,,,,,0
Rz8Wyj,1,0,1,0,0,2
PA8RQB,1,1,1,0,0,3
blN5jL,1,0,1,0,0,2
5dEXJ6,1,1,0,0,0,2
xd9x8J,1,1,1,1,0,4
vNqX5D,1,1,1,0,0,3
XeO56Y,1,0,0,1,0,2
xd9Vbv,0,1,0,0,0,1
pL4eYB,1,0,0,0,0,1
NA8qGQ,1,1,0,0,0,2
0EoV9y,1,0,0,0,0,1
J281Nd,0,1,0,0,0,1
DV0q8R,1,1,1,0,0,3
QA8oy1,1,1,1,0,0,3
6drDoB,1,0,1,0,0,2
VZopRa,1,0,0,0,0,1
aBZ95W,1,0,0,0,0,1
9d2GA1,1,1,1,0,0,3
GrY6x2,1,0,0,0,0,1
g5WaaK,1,0,0,0,0,1
BG8EjA,1,1,0,0,0,2
aBZ9GX,1,1,0,0,0,2
aBZOMB,1,1,1,1,0,4
AlWzdy,,,,,,0
jBGZ74,1,1,1,0,0,3
rl2Djp,1,1,1,0,0,3
zKWjyE,1,1,1,0,0,3
9d2BvV,1,0,0,0,0,1
KM8za7,,,,,,0
GrY6re,1,1,1,0,0,3
OA8aLg,1,1,0,0,1,3
NA8rA0,1,0,0,0,0,1
5dEbDb,1,1,0,0,0,2
jBGZBQ,1,1,0,1,0,3
GrY6JZ,1,1,1,0,1,4
yleXOB,1,0,1,0,0,2
OA8akK,1,1,1,1,0,4
jBGZvR,1,1,1,0,0,3
GrY6Xp,1,1,1,1,1,5
zKWjd1,1,1,1,0,1,4
Ld59k1,1,1,1,0,0,3
MA81dX,1,1,1,0,0,3
J28qao,,,,,,0
5dEbNZ,1,1,1,0,0,3
VZoGry,,,,,,0
6drDqP,1,0,0,0,1,2
1rGXe1,1,0,1,0,0,2
PA8pVV,1,1,0,0,0,2
AlWKzk,1,1,0,0,0,2
lNVBok,1,0,0,0,0,1
PA8pVe,1,1,0,0,0,2
zKWNxa,1,1,1,1,0,4
0Eo7O0,1,0,0,0,0,1
9d2XD4,,,,,,0
VZojZl,1,1,0,1,0,3
NA8DVN,0,1,0,0,0,1
7d4bx9,1,0,0,0,0,1
qbjab8,1,1,0,1,0,3
jBGby9,1,0,1,0,0,2
zKWNKE,1,1,1,1,0,4
Ld5zz1,1,0,1,0,0,2
XeOrQg,,,,,,0
dYQN8K,1,1,1,0,0,3
rl2Bgl,1,0,1,0,0,2
5dE4eE,1,1,1,0,0,3
QA8Mk7,1,0,0,0,0,1
g5WD6d,1,0,0,0,0,1
jBGaVR,1,1,1,0,0,3
Rz8dZK,0,0,0,0,1,1
42PBdO,1,0,0,0,0,1
GrYxZ2,1,1,0,0,0,2
GrYKgp,1,1,1,0,0,3
NA8Ddl,1,1,0,0,0,2
DV0Kbq,1,0,1,0,0,2
oAlDkx,1,0,1,0,0,2
kYOb9r,1,0,0,0,0,1
OA8lg7,1,0,0,0,0,1
VZoGJ6,1,1,0,0,0,2
VZojqJ,1,0,1,1,0,3
42PQRd,1,0,1,1,0,3
qbja4Y,1,1,1,1,0,4
Rz8KWd,1,1,1,0,0,3
VZoL46,1,1,1,0,0,3
WAl9ee,1,1,1,0,0,3
PA8Dq0,1,0,0,0,0,1
YZVR8v,,,,,,0
5dE4Ab,1,1,0,0,0,2
oAlD8M,0,0,0,0,1,1
1rGk8b,1,0,0,0,0,1
rl2BZL,1,1,1,0,0,3
vNqer0,,,,,,0
PA815b,1,1,0,0,0,2
WAlEEN,1,1,1,0,0,3
kYOe7j,,,,,,0
pL4y0y,,,,,,0
NA8lDl,1,0,0,0,0,1
qbjDWk,1,1,1,0,0,3
XeOJMV,1,1,0,1,0,3
1rGdKM,1,1,1,0,0,3
WAlrbP,1,0,0,0,0,1
7d4L12,1,1,1,1,0,4
J28p8z,1,1,0,0,0,2
pL4y4y,1,0,1,0,0,2
oAle1P,,,,,,0
DV0kER,1,1,0,1,0,3
AlW2vk,1,1,0,0,0,2
MA8N0g,,,,,,0
EP8dVX,1,0,1,0,0,2
oAleL1,1,0,0,0,0,1
9d2ZNX,,,,,,0
NA8l2Q,1,1,0,0,0,2
8djaYO,1,0,0,0,0,1
6drjXo,1,0,0,0,0,1
PA81MP,1,0,1,0,0,2
EP8d7o,1,0,1,0,0,2
1rGdqL,1,1,1,1,0,4
xd9Dxk,1,1,0,0,0,2
BG8pae,1,0,0,0,0,1
pL4y8E,1,1,0,0,0,2
24OABe,1,0,0,0,1,2
rl2Bzo,,,,,,0
ZdPO2B,1,1,0,0,0,2
kYOGdZ,1,1,1,0,0,3
zKWy91,,,,,,0
eB9rLO,1,0,1,0,0,2
9d2Z6G,,,,,,0
pL4or1,1,1,1,0,0,3
dYQ0DA,0,1,0,0,0,1
1rG4xb,,,,,,0
5dE9EP,1,1,0,0,0,2
9d2ZjQ,,,,,,0
24OALV,,,,,,0
pL4o2J,,,,,,0
8djLyl,1,0,0,0,0,1
0Eo859,1,1,0,1,0,3
9d2Zp1,1,0,0,0,0,1
oAlRqe,1,0,0,0,0,1
6drK0J,1,0,0,0,0,1
lNVO4V,1,1,1,0,0,3
AlWp9o,0,1,0,0,0,1
EP8lO4,1,0,0,0,0,1
g5Wqll,1,0,0,1,0,2
8djL45,1,1,1,1,0,4
VZoPrv,1,1,1,0,0,3
rl2oD5,1,0,1,0,0,2
XeO40z,1,0,1,0,0,2
oAl26X,1,0,0,0,0,1
DV07Bp,,,,,,0
NA87DN,1,0,0,0,0,1
MA8Ezl,0,0,1,0,0,1
5dE9DN,1,0,0,0,0,1
jBGlx4,1,1,0,0,0,2
blNWNg,,,,,,0
GrYRLk,1,0,0,0,0,1
GrYR0k,1,1,1,0,0,3
MA8EAk,,,,,,0
OA8787,1,1,1,0,0,3
24OKL9,1,0,0,0,0,1
pL4D9E,,,,,,0
VZozlM,1,1,0,1,0,3
vNqPqv,1,1,1,1,0,4
kYONrJ,1,0,0,0,0,1
aBZ2lE,1,0,0,0,0,1
BG8xbQ,1,0,0,0,0,1
AlWB5N,1,1,1,0,0,3
DV076l,,,,,,0
Rz8D9K,1,0,0,0,0,1
jBGl1a,1,1,1,0,0,3
AlWB1D,1,1,0,0,0,2
24OK29,1,1,0,0,0,2
24OPPA,,,,,,0
g5WGdN,1,0,0,0,0,1
7d4xXA,1,1,0,0,0,2
ZdPaNA,1,1,0,0,0,2
ZdPadA,1,0,0,0,0,1
eB9R6J,1,0,1,0,0,2
VZoJ4g,1,1,1,0,0,3
ZdPaGe,1,1,0,0,0,2
zKWYR1,1,1,0,0,0,2
1rGV6p,1,0,0,0,0,1
BG87r1,1,1,0,1,0,3
PA8OJ0,1,1,1,1,0,4
QA8V6X,1,0,0,0,0,1
WAlzbQ,1,1,1,0,0,3
vNqyev,0,1,0,0,0,1
aBZY5v,1,1,1,0,0,3
8djQeY,1,1,0,0,0,2
9d2D11,1,0,1,0,0,2
PA8595,1,1,0,0,0,2
XeOWRe,1,1,0,0,0,2
qbjAN9,,,,,,0
42PxP5,1,1,1,0,0,3
oAlMgx,1,1,1,0,0,3
lNVdxp,,,,,,0
6dr2Be,1,0,0,0,0,1
42PxMB,1,0,0,0,0,1
0Eo6NQ,,,,,,0
zKWDg0,1,0,1,0,0,2
6dr2lO,1,0,0,0,0,1
EP8WgN,1,1,1,0,0,3
Ld5WAz,1,0,0,0,0,1
MA8bXl,,,,,,0
jBGQK9,1,1,1,1,0,4
7d4Ng6,1,0,0,0,0,1
NA86q0,1,0,1,0,0,2
Rz80oj,,,,,,0
GrYz6e,1,0,1,0,0,2
rl2AgR,1,1,0,0,0,2
NA86AB,1,1,0,0,0,2
24Oeej,1,0,1,0,0,2
DV0Nvb,,,,,,0
zKWD61,1,1,1,0,0,3
Ld5b5O,1,1,1,0,0,3
24OerL,1,0,1,0,0,2
QA8DA8,1,0,1,0,0,2
Rz80VP,1,1,1,0,0,3
AlWd4N,1,0,1,0,0,2
8djKEr,1,0,0,0,0,1
24OeoM,1,0,0,0,0,1
yle6oW,1,1,1,0,0,3
NA8oKO,0,1,1,0,0,2
5dEzOQ,1,1,0,1,0,3
0Eox59,1,0,1,1,0,3
Rz80kv,1,1,1,0,0,3
7d4WYR,1,1,0,0,0,2
oAlyxN,1,0,0,0,0,1
OA8zZg,1,0,1,0,0,2
1rGlOb,1,1,1,0,0,3
OA8zpp,,,,,,0
GrYz2j,1,0,0,0,0,1
PA8Add,1,0,0,0,0,1
dYQ6Jo,1,1,1,1,0,4
aBZBNE,1,0,1,0,0,2
jBGB6Y,1,1,0,0,0,2
ylelXW,0,1,0,0,0,1
AlWdeD,0,1,0,0,1,2
VZoZYg,,,,,,0
ylelvg,1,1,1,1,0,4
VZoZvv,1,0,0,0,0,1
qbjbj7,1,0,1,0,0,2
Rz8zrp,0,0,0,0,1,1
oAlALb,1,0,0,0,0,1
ylelyX,1,1,1,0,0,3
42P20r,1,0,1,0,0,2
1rGVNl,1,0,1,0,0,2
ylelbd,1,1,1,0,0,3
YZVORq,1,1,1,0,0,3
24OkKb,1,1,0,1,0,3
ZdPV6A,1,1,0,0,0,2
jBGM04,,,,,,0
0EoMMA,1,1,1,0,0,3
dYQAjr,1,1,1,0,0,3
YZVOYN,1,1,1,0,0,3
rl2Kql,1,0,0,0,0,1
DV010Z,1,1,1,0,0,3
KM8oBX,1,0,0,0,0,1
g5WA1N,1,1,1,1,0,4
8djkWx,1,1,1,0,0,3
GrY142,1,0,0,0,0,1
Ld5GRl,1,1,1,0,0,3
PA8Exx,1,0,1,0,0,2
7d4ZRR,1,1,1,0,0,3
xd9ZYo,,,,,,0
GrY1GO,,,,,,0
0EoPBN,1,0,1,0,1,3
eB9EEo,1,1,1,0,0,3
24OrLb,1,0,0,0,0,1
YZVdVv,1,0,0,0,0,1
PA80Pe,,,,,,0
J280BR,1,0,1,0,0,2
oAlO1e,1,1,1,0,0,3
zKWe98,,,,,,0
xd9Z7o,1,0,1,0,0,2
yleDb4,1,0,0,0,0,1
7d4NML,1,1,1,0,0,3
24Or0b,,,,,,0
QA80QA,1,0,1,1,0,3
KM80XK,1,1,1,0,0,3
8djGNl,1,1,1,0,0,3
oAlOxx,1,1,1,0,0,3
oAloDO,0,0,0,0,1,1
OA80vA,1,0,0,1,0,2
Rz8L7Q,1,1,0,0,0,2
0EoLb0,1,1,1,0,0,3
GrYLqQ,1,0,0,0,1,2
KM8Lgg,,,,,,0
zKWJ7k,1,1,1,0,0,3
dYQjYd,1,0,0,0,0,1
AlWDde,1,1,0,0,0,2
WAlYYN,0,0,0,0,1,1
5dEvMP,1,0,1,0,0,2
YZVYvz,1,0,0,0,0,1
dYQjpN,1,0,0,0,0,1
EP8Dr2,1,0,0,0,0,1
NA8Y1O,1,0,0,0,0,1
OA8Yxa,1,0,0,0,0,1
42PveX,,,,,,0
eB92Gx,1,1,1,0,0,3
GrYDNp,1,1,1,0,0,3
oAldrV,1,0,0,0,0,1
NA8Yvp,1,0,0,0,1,2
kYOWV1,1,1,0,0,0,2
qbjKvY,1,1,0,0,0,2
DV0JEj,1,1,1,1,0,4
pL472P,1,1,0,0,0,2
yleEB8,1,0,1,0,0,2
42PoWY,1,1,0,0,0,2
0Eo8pZ,1,1,1,0,0,3
NA805j,1,0,0,0,0,1
jBG96E,,,,,,0
zKWQja,1,1,1,0,0,3
42PN8B,1,1,1,0,0,3
42PN2B,1,0,1,0,0,2
GrYBJQ,1,1,1,0,0,3
WAlpBj,,,,,,0
VZo1bM,1,1,1,0,0,3
EP8bar,1,1,1,0,0,3
8djpW5,1,0,0,0,0,1
kYORko,1,1,1,0,0,3
VZo1BJ,1,1,1,0,0,3
J28kGo,1,0,0,0,0,1
vNqxbv,1,0,1,0,0,2
vNqxp0,1,1,0,0,0,2
AlWbko,1,0,0,0,0,1
0EojW0,1,1,0,0,0,2
VZo1el,1,1,0,0,0,2
lNVlPX,1,1,0,0,0,2
Ld5MLO,1,0,1,0,0,2
aBZjQZ,1,1,1,0,0,3
XeOBKz,1,0,0,0,0,1
xd90dy,1,1,1,0,0,3
jBG0la,1,1,0,0,0,2
vNq0Xl,1,0,0,1,0,2
XeORJY,1,0,1,1,0,3
6dr1OO,0,1,1,0,0,2
GrYoqQ,1,1,1,1,0,4
VZo946,0,1,0,0,0,1
1rGbOg,1,1,1,1,0,4
AlW6Nz,1,0,1,0,0,2
eB9Nlk,1,1,1,0,0,3
Rz8Z7p,,,,,,0
PA82QV,1,1,1,0,0,3
VZo91E,1,1,1,1,0,4
J288qz,1,0,0,0,0,1
Rz88xv,1,0,0,0,0,1
24OOAe,1,1,0,0,0,2
6drrRk,,,,,,0
xd99Ny,1,0,0,0,0,1
J288B7,,,,,,0
DV00VZ,1,0,1,0,0,2
MA88WM,,,,,,0
vNqq14,1,1,1,0,0,3
xd99Gr,1,0,0,0,0,1
7d4JOR,1,1,1,0,0,3
5dE89b,1,0,0,0,0,1
VZovVj,1,0,0,0,0,1
oAlKke,,,,,,0
42PAoA,1,0,1,0,0,2
YZVpBz,1,1,0,0,0,2
WAlD0e,1,1,0,0,0,2
aBZAYE,1,1,1,0,0,3
5dEeb6,1,1,1,1,0,4
aBZK8b,1,1,1,1,0,4
7d4aDz,1,1,1,1,0,4
xd9R4v,,,,,,0
zKWGyq,1,0,1,1,0,3
aBZAD2,1,1,1,0,0,3
BG8jLe,1,0,0,0,0,1
6drWyB,1,1,0,0,0,2
NA8Mj0,1,1,1,0,0,3
GrYq4p,1,1,1,0,0,3
aBZAWW,1,1,1,0,0,3
jBGkaJ,0,0,0,0,1,1
8djRol,1,0,0,0,0,1
g5WkQK,1,0,0,0,0,1
vNqdzg,1,0,1,0,0,2
PA8GWe,1,1,1,0,0,3
zKWLyk,1,1,1,0,0,3
eB9v7O,1,0,0,0,0,1
YZVkOB,1,0,1,0,0,2
blNvR1,1,1,1,0,0,3
lNVvz6,1,0,0,0,0,1
QA8kPp,1,1,0,0,0,2
0EoaXN,1,1,1,0,1,4
9d24ZK,1,1,0,0,0,2
24O70L,0,1,0,0,1,2
lNVv5V,1,0,0,0,0,1
BG8eRe,1,1,1,1,0,4
Ld5oZj,,,,,,0
KM8R9z,1,0,0,0,0,1
ylegqW,,,,,,0
jBGgEQ,1,0,1,0,0,2
7d4jzR,1,1,1,0,0,3
NA8gMW,,,,,,0
0EolEy,1,1,1,0,0,3
vNqpVl,,,,,,0
rl2pWX,,,,,,0
24OZrj,1,1,0,0,0,2
24OZ99,,,,,,0
GrYyvj,,,,,,0
aBZo4W,,,,,,0
GrYyv2,1,1,0,0,0,2
oAlpr1,1,0,1,0,0,2
blNyVg,1,0,0,0,0,1
kYOQN1,,,,,,0
DV0Py5,1,0,1,0,0,2
KM8Nkg,,,,,,0
MA82rp,1,1,0,0,0,2
KM8718,1,0,1,0,0,2
DVABNq,1,0,1,0,0,2
PAvpP1,,,,,,0
aBK9lZ,1,0,1,0,0,2
7d1qYZ,1,1,1,0,0,3
aBK5GX,1,0,1,1,0,3
241AGA,1,1,1,0,0,3
oAK2l5,,,,,,0
eBKaMk,1,1,1,0,0,3
g5Y9XO,,,,,,0
AlAB5z,1,0,1,0,0,2
oAKGpN,,,,,,0
zK2YQq,1,0,0,0,0,1
dYKdod,1,0,0,0,0,1
7d1xrR,1,0,1,1,0,3
aBKYRX,1,1,1,1,0,4
oAKMjb,1,0,0,0,0,1
kYKybM,,,,,,0
WADNek,,,,,,0
NAM6Yp,,,,,,0
jB5yQ9,1,1,0,0,0,2
yljly0,,,,,,0
oAKBJe,1,0,1,0,0,2
eBKAGk,1,1,0,0,0,2
KMv6KK,1,1,0,0,0,2
vNE2Zl,,,,,,0
KMvLNM,1,1,1,0,0,3
lNKWjB,1,1,0,0,0,2
PAvXE5,,,,,,0
9dpvKG,1,1,0,0,0,2
0E1vgN,1,0,1,0,0,2
OAdJzR,1,1,1,0,0,3
pLRWYb,1,0,1,0,0,2
5d8GLd,1,1,1,0,0,3
1rDJYl,,,,,,0
241vE9,1,1,1,0,0,3
rlGraX,1,0,1,0,0,2
KMvJZX,1,1,1,0,0,3
BGADYN,1,0,0,0,0,1
g5YNYd,1,1,1,1,0,4
YZpzy0,1,1,0,0,0,2
OAdBMa,1,1,1,1,0,4
dYK2oV,1,0,0,0,0,1
vNE0Dd,,,,,,0
J2XkXd,1,1,0,0,0,2
vNE0Y8,1,0,1,0,0,2
DVAXPb,1,0,0,1,0,2
EPv8WN,1,0,1,0,0,2
YZpVlq,1,0,0,1,0,2
jB5MEY,1,1,0,0,0,2
42AA2k,1,0,1,0,0,2
DVAAYl,,,,,,0
g5YW51,1,0,1,0,0,2
WADM8v,1,1,0,0,0,2
NAMbXp,,,,,,0
1rDDZO,1,1,0,0,0,2
qboJdg,1,0,0,0,0,1
0E11K6,1,0,1,0,0,2
pLRJ9y,1,1,1,0,0,3
QAvzjk,1,1,1,0,0,3
EPvZjN,1,1,1,0,0,3
xd4RKr,1,1,1,0,0,3
42Ap4O,1,0,1,0,0,2
0E1D5Z,1,1,1,1,0,4
g5YkOd,1,1,0,0,0,2
ZdvD8z,1,0,1,0,0,2
lNKMov,1,1,1,0,0,3
rlGJKR,1,0,1,0,0,2
RzvkQl,1,1,1,0,0,3
241oZD,1,0,1,0,0,2
aBKzLq,,,,,,0
Xe1QPj,1,1,1,0,0,3
GrX79O,1,1,1,0,0,3
DVAW05,,,,,,0
MAvG7g,1,0,1,0,0,2
QAv458,1,0,0,0,0,1
KMvO2z,1,1,1,1,0,4
8dAEWk,1,0,1,0,0,2
VZvdYN,1,0,1,0,0,2
BGADV5,1,1,1,0,0,3
yljg5d,1,1,1,0,0,3
pLR9Z1,1,0,1,0,0,2
pLR1jb,1,0,1,0,0,2
g5YxdK,1,1,0,0,0,2
7d1ge9,1,1,0,0,0,2
oAKaVP,1,1,0,0,0,2
ZdvLxe,1,1,1,1,0,4
lNK9jV,1,1,1,0,0,3
PAvLGe,,,,,,0
Xe1dzY,1,1,1,1,0,4
6dAGGe,,,,,,0
7d1YLZ,,,,,,0
vNEaD0,,,,,,0
pLRNKb,1,1,0,0,0,2
zK2AN0,1,1,1,1,0,4
LdvjJ2,1,0,0,0,0,1
DVAoQj,1,0,1,0,0,2
xd4bKy,1,1,0,1,0,3
blKRbo,1,1,1,0,0,3
xd48r9,1,1,1,0,0,3
9dp0bY,1,1,0,0,0,2
Rzvqrp,0,0,0,0,1,1
GrXOqp,1,1,0,0,1,3
0E1qKB,1,1,1,0,0,3
GrXOXp,,,,,,0
7d1rKL,1,1,1,0,0,3
Zdvr9y,1,1,1,0,0,3
vNE5Og,1,1,1,0,0,3
8dA45x,0,1,0,0,0,1
Xe1PKP,1,0,0,0,0,1
g5Y6KP,1,1,1,0,0,3
